,Year,Week,SMN,SMT,VCI,TCI,VHI,region
38523,2014,10.0,0.236,281.86,94.29,2.71,48.5,Рівенська
38524,2014,11.0,0.254,283.59,94.82,2.0,48.41,Рівенська
38525,2014,12.0,0.271,284.98,94.9,5.4,50.15,Рівенська
38526,2014,13.0,0.285,286.13,94.51,8.84,51.67,Рівенська
38527,2014,14.0,0.3,287.3,93.9,9.54,51.72,Рівенська
38528,2014,15.0,0.32,288.3,93.82,13.33,53.57,Рівенська
38529,2014,16.0,0.343,289.55,92.67,18.2,55.44,Рівенська
38530,2014,17.0,0.367,290.56,91.01,26.54,58.77,Рівенська
38531,2014,18.0,0.39,291.34,88.83,34.23,61.53,Рівенська
38532,2014,19.0,0.41,292.14,86.0,39.14,62.57,Рівенська
38533,2014,20.0,0.426,292.46,82.56,47.27,64.91,Рівенська
38534,2014,21.0,0.441,292.81,79.92,50.61,65.26,Рівенська
38535,2014,22.0,0.454,293.2,78.18,50.27,64.23,Рівенська
38536,2014,23.0,0.471,293.85,81.37,45.57,63.47,Рівенська
38537,2014,24.0,0.479,294.14,81.42,43.8,62.61,Рівенська
38538,2014,25.0,0.482,294.59,81.18,40.9,61.04,Рівенська
38539,2014,26.0,0.479,295.01,79.37,37.58,58.47,Рівенська
38540,2014,27.0,0.474,295.65,77.64,32.44,55.04,Рівенська
38541,2014,28.0,0.465,296.03,74.93,31.62,53.27,Рівенська
38542,2014,29.0,0.46,296.52,75.46,28.65,52.06,Рівенська
38543,2014,30.0,0.457,296.88,76.54,27.11,51.82,Рівенська
38544,2014,31.0,0.451,296.78,75.64,29.96,52.8,Рівенська
38545,2014,32.0,0.445,296.16,75.24,36.92,56.08,Рівенська
38546,2014,33.0,0.44,295.42,76.6,42.74,59.67,Рівенська
38547,2014,34.0,0.436,294.83,79.32,41.42,60.37,Рівенська
38548,2014,35.0,0.428,293.75,80.56,40.96,60.76,Рівенська
38549,2014,36.0,0.421,292.38,83.34,38.94,61.14,Рівенська
38550,2014,37.0,0.411,291.22,85.53,33.18,59.35,Рівенська
38551,2014,38.0,0.393,290.33,85.18,26.46,55.82,Рівенська
38552,2014,39.0,0.365,288.5,80.63,28.76,54.69,Рівенська
38553,2014,40.0,0.335,285.89,74.41,37.77,56.09,Рівенська
38554,2014,41.0,0.305,283.31,71.39,40.65,56.02,Рівенська
38555,2014,42.0,0.274,280.9,69.0,40.52,54.76,Рівенська
38556,2014,43.0,0.24,278.2,64.25,41.06,52.65,Рівенська
38557,2014,44.0,0.207,275.65,59.8,37.56,48.68,Рівенська
38558,2014,45.0,0.181,272.24,57.93,42.78,50.36,Рівенська
38559,2014,46.0,0.148,268.86,49.48,52.2,50.84,Рівенська
38560,2014,47.0,0.132,268.62,50.44,47.27,48.85,Рівенська
38561,2014,48.0,0.122,268.09,52.18,43.98,48.08,Рівенська
38562,2014,49.0,0.114,266.29,51.96,44.72,48.34,Рівенська
38563,2014,50.0,0.111,265.23,53.4,41.08,47.24,Рівенська
38564,2014,51.0,0.11,264.99,57.34,34.97,46.16,Рівенська
38565,2014,52.0,0.108,264.52,59.97,33.58,46.77,Рівенська
38566,2015,1.0,0.108,264.97,66.79,28.96,47.88,Рівенська
38567,2015,2.0,0.114,265.65,76.32,24.92,50.62,Рівенська
38568,2015,3.0,0.122,267.53,82.9,17.32,50.11,Рівенська
38569,2015,4.0,0.13,269.2,83.81,14.05,48.93,Рівенська
38570,2015,5.0,0.138,270.59,79.58,15.14,47.36,Рівенська
38571,2015,6.0,0.146,272.2,75.37,15.81,45.59,Рівенська
38572,2015,7.0,0.159,273.64,75.31,15.92,45.62,Рівенська
38573,2015,8.0,0.178,275.75,79.73,14.41,47.07,Рівенська
38574,2015,9.0,0.198,277.99,83.42,12.43,47.92,Рівенська
38575,2015,10.0,0.211,279.83,82.41,12.74,47.58,Рівенська
38576,2015,11.0,0.226,281.75,81.83,11.28,46.56,Рівенська
38577,2015,12.0,0.236,283.01,79.11,15.22,47.16,Рівенська
38578,2015,13.0,0.242,284.15,75.21,18.96,47.09,Рівенська
38579,2015,14.0,0.252,285.69,71.47,18.86,45.16,Рівенська
38580,2015,15.0,0.27,287.72,70.24,16.54,43.39,Рівенська
38581,2015,16.0,0.295,289.45,70.41,18.04,44.22,Рівенська
38582,2015,17.0,0.322,291.16,70.3,19.43,44.86,Рівенська
38583,2015,18.0,0.346,292.28,68.48,23.23,45.86,Рівенська
38584,2015,19.0,0.368,293.37,66.52,24.89,45.7,Рівенська
38585,2015,20.0,0.391,294.18,65.77,27.28,46.52,Рівенська
38586,2015,21.0,0.412,294.89,65.95,27.48,46.72,Рівенська
38587,2015,22.0,0.43,295.46,66.11,26.66,46.39,Рівенська
38588,2015,23.0,0.45,296.25,70.66,20.93,45.79,Рівенська
38589,2015,24.0,0.463,296.69,73.03,16.9,44.96,Рівенська
38590,2015,25.0,0.468,296.91,73.72,16.05,44.89,Рівенська
38591,2015,26.0,0.464,296.96,71.8,16.53,44.17,Рівенська
38592,2015,27.0,0.458,297.19,68.9,15.8,42.35,Рівенська
38593,2015,28.0,0.451,297.74,66.98,12.6,39.79,Рівенська
38594,2015,29.0,0.444,297.93,66.1,12.42,39.26,Рівенська
38595,2015,30.0,0.438,298.19,66.12,12.07,39.1,Рівенська
38596,2015,31.0,0.432,298.72,65.04,8.01,36.52,Рівенська
38597,2015,32.0,0.421,298.81,61.15,7.09,34.12,Рівенська
38598,2015,33.0,0.41,298.55,58.75,7.19,32.97,Рівенська
38599,2015,34.0,0.395,297.38,55.28,11.51,33.39,Рівенська
38600,2015,35.0,0.379,295.6,53.44,18.82,36.13,Рівенська
38601,2015,36.0,0.368,293.58,56.35,25.39,40.87,Рівенська
38602,2015,37.0,0.358,291.18,59.74,34.14,46.94,Рівенська
38603,2015,38.0,0.344,289.07,61.69,41.37,51.53,Рівенська
38604,2015,39.0,0.327,286.96,62.06,47.37,54.71,Рівенська
38605,2015,40.0,0.305,284.33,60.22,55.59,57.9,Рівенська
38606,2015,41.0,0.278,281.68,58.41,57.62,58.01,Рівенська
38607,2015,42.0,0.245,278.87,55.03,56.58,55.81,Рівенська
38608,2015,43.0,0.212,276.29,49.93,52.57,51.25,Рівенська
38609,2015,44.0,0.181,275.17,46.01,40.1,43.06,Рівенська
38610,2015,45.0,0.15,273.4,40.95,36.92,38.93,Рівенська
38611,2015,46.0,0.131,271.54,39.9,38.82,39.36,Рівенська
38612,2015,47.0,0.127,271.29,47.26,33.62,40.44,Рівенська
38613,2015,48.0,0.127,271.16,56.0,28.49,42.25,Рівенська
38614,2015,49.0,0.128,270.54,61.59,24.56,43.07,Рівенська
38615,2015,50.0,0.129,269.98,67.06,19.31,43.19,Рівенська
38616,2015,51.0,0.126,268.7,70.06,18.34,44.2,Рівенська
38617,2015,52.0,0.12,266.71,71.09,23.91,47.5,Рівенська
38618,2016,1.0,0.11,264.48,69.26,31.68,50.47,Рівенська
38619,2016,2.0,0.102,263.31,67.04,36.54,51.79,Рівенська
38620,2016,3.0,0.102,263.83,66.02,35.43,50.72,Рівенська
38621,2016,4.0,0.108,265.32,65.83,32.12,48.98,Рівенська
38622,2016,5.0,0.119,267.8,66.49,27.37,46.93,Рівенська
38623,2016,6.0,0.128,269.69,64.02,26.29,45.15,Рівенська
38624,2016,7.0,0.137,270.85,63.01,27.6,45.31,Рівенська
38625,2016,8.0,0.145,271.16,62.01,34.18,48.1,Рівенська
38626,2016,9.0,0.149,271.02,58.73,43.23,50.98,Рівенська
38627,2016,10.0,0.152,270.68,54.35,52.22,53.29,Рівенська
38628,2016,11.0,0.195,277.12,68.14,32.46,50.3,Рівенська
38629,2016,12.0,0.219,279.75,71.91,30.64,51.28,Рівенська
38630,2016,13.0,0.24,282.37,74.3,28.43,51.37,Рівенська
38631,2016,14.0,0.26,284.78,75.21,24.76,49.98,Рівенська
38632,2016,15.0,0.288,287.15,78.44,21.21,49.83,Рівенська
38633,2016,16.0,0.317,288.98,80.66,22.26,51.46,Рівенська
38634,2016,17.0,0.341,290.06,78.68,30.93,54.81,Рівенська
38635,2016,18.0,0.358,290.64,74.09,41.57,57.83,Рівенська
38636,2016,19.0,0.376,291.67,70.36,44.01,57.18,Рівенська
38637,2016,20.0,0.396,292.87,68.21,42.1,55.16,Рівенська
38638,2016,21.0,0.413,293.66,66.7,40.86,53.78,Рівенська
38639,2016,22.0,0.429,294.19,65.96,39.83,52.89,Рівенська
38640,2016,23.0,0.445,294.96,68.55,34.12,51.33,Рівенська
38641,2016,24.0,0.455,295.72,69.16,26.93,48.05,Рівенська
38642,2016,25.0,0.461,296.27,70.86,22.8,46.83,Рівенська
38643,2016,26.0,0.459,296.23,69.73,24.57,47.15,Рівенська
38644,2016,27.0,0.457,296.53,68.99,23.09,46.04,Рівенська
38645,2016,28.0,0.455,297.04,69.53,20.53,45.03,Рівенська
38646,2016,29.0,0.451,297.06,70.46,22.6,46.53,Рівенська
38647,2016,30.0,0.447,297.1,71.48,24.88,48.18,Рівенська
38648,2016,31.0,0.444,297.54,72.13,21.42,46.78,Рівенська
38649,2016,32.0,0.44,297.87,72.48,17.56,45.02,Рівенська
38650,2016,33.0,0.434,297.91,73.05,14.22,43.64,Рівенська
38651,2016,34.0,0.425,297.54,72.71,9.35,41.03,Рівенська
38652,2016,35.0,0.414,296.61,72.69,6.43,39.56,Рівенська
38653,2016,36.0,0.395,295.19,70.3,6.81,38.55,Рівенська
38654,2016,37.0,0.372,293.19,66.76,11.6,39.18,Рівенська
38655,2016,38.0,0.346,291.1,62.88,18.41,40.65,Рівенська
38656,2016,39.0,0.31,287.93,54.26,36.02,45.14,Рівенська
38657,2016,40.0,0.274,284.06,45.52,58.92,52.22,Рівенська
38658,2016,41.0,0.235,279.72,37.83,78.15,57.99,Рівенська
38659,2016,42.0,0.193,274.36,28.66,92.26,60.46,Рівенська
38660,2016,43.0,0.145,269.04,16.19,96.17,56.18,Рівенська
38661,2016,44.0,0.113,264.95,10.33,94.89,52.61,Рівенська
38662,2016,45.0,0.092,262.85,8.23,90.51,49.37,Рівенська
38663,2016,46.0,0.085,262.87,12.3,82.81,47.56,Рівенська
38664,2016,47.0,0.086,263.51,21.5,74.04,47.77,Рівенська
38665,2016,48.0,0.088,263.94,30.08,65.58,47.83,Рівенська
38666,2016,49.0,0.083,263.27,31.23,59.91,45.57,Рівенська
38667,2016,50.0,0.078,262.48,29.8,54.81,42.31,Рівенська
38668,2016,51.0,0.076,262.05,31.87,49.63,40.75,Рівенська
38669,2016,52.0,0.071,261.49,31.22,48.17,39.69,Рівенська
38670,2017,1.0,0.067,261.54,30.6,45.53,38.07,Рівенська
38671,2017,2.0,0.068,261.49,33.76,45.26,39.51,Рівенська
38672,2017,3.0,0.068,261.53,34.71,46.29,40.5,Рівенська
38673,2017,4.0,0.071,261.86,34.93,47.52,41.23,Рівенська
38674,2017,5.0,0.074,263.23,34.03,47.0,40.52,Рівенська
38675,2017,6.0,0.081,265.64,34.47,43.05,38.76,Рівенська
38676,2017,7.0,0.096,268.7,39.19,36.25,37.72,Рівенська
38677,2017,8.0,0.116,271.56,46.37,31.68,39.03,Рівенська
38678,2017,9.0,0.14,274.61,54.57,26.41,40.49,Рівенська
38679,2017,10.0,0.165,277.64,60.71,21.53,41.12,Рівенська
38680,2017,11.0,0.187,279.92,64.41,18.79,41.6,Рівенська
38681,2017,12.0,0.208,281.74,66.82,20.78,43.8,Рівенська
38682,2017,13.0,0.227,283.52,68.4,22.7,45.55,Рівенська
38683,2017,14.0,0.25,285.5,70.81,21.43,46.12,Рівенська
38684,2017,15.0,0.274,286.9,71.91,25.26,48.59,Рівенська
38685,2017,16.0,0.297,288.3,71.15,31.35,51.25,Рівенська
38686,2017,17.0,0.317,288.87,67.84,45.79,56.81,Рівенська
38687,2017,18.0,0.34,289.57,66.02,54.79,60.4,Рівенська
38688,2017,19.0,0.367,291.01,65.87,52.51,59.19,Рівенська
38689,2017,20.0,0.392,292.32,66.28,49.09,57.69,Рівенська
38690,2017,21.0,0.413,293.0,66.15,48.8,57.48,Рівенська
38691,2017,22.0,0.431,293.38,66.6,48.64,57.62,Рівенська
38692,2017,23.0,0.445,293.83,68.41,46.07,57.24,Рівенська
38693,2017,24.0,0.458,294.62,70.56,38.93,54.75,Рівенська
38694,2017,25.0,0.467,294.91,73.72,37.81,55.76,Рівенська
38695,2017,26.0,0.471,295.02,75.48,37.92,56.7,Рівенська
38696,2017,27.0,0.469,295.36,75.62,36.09,55.85,Рівенська
38697,2017,28.0,0.466,295.41,75.86,38.99,57.43,Рівенська
38698,2017,29.0,0.462,295.29,76.67,43.64,60.16,Рівенська
38699,2017,30.0,0.456,295.18,76.74,47.78,62.26,Рівенська
38700,2017,31.0,0.456,295.49,78.73,44.91,61.82,Рівенська
38701,2017,32.0,0.451,295.38,78.83,45.74,62.28,Рівенська
38702,2017,33.0,0.439,294.56,75.73,52.39,64.06,Рівенська
38703,2017,34.0,0.423,293.38,71.72,58.56,65.14,Рівенська
38704,2017,35.0,0.403,292.08,66.87,61.3,64.08,Рівенська
38705,2017,36.0,0.378,290.16,61.56,64.79,63.18,Рівенська
38706,2017,37.0,0.354,288.12,58.27,68.57,63.42,Рівенська
38707,2017,38.0,0.33,286.64,55.27,69.27,62.27,Рівенська
38708,2017,39.0,0.302,285.01,50.7,70.99,60.84,Рівенська
38709,2017,40.0,0.262,282.32,40.18,78.84,59.51,Рівенська
38710,2017,41.0,0.224,279.26,31.94,83.7,57.82,Рівенська
38711,2017,42.0,0.185,275.41,24.4,84.81,54.61,Рівенська
38712,2017,43.0,0.157,271.54,21.7,81.6,51.65,Рівенська
38713,2017,44.0,0.131,268.31,19.89,77.37,48.63,Рівенська
38714,2017,45.0,0.121,267.59,24.94,67.02,45.98,Рівенська
38715,2017,46.0,0.112,267.79,28.59,58.5,43.54,Рівенська
38716,2017,47.0,0.112,268.47,37.98,48.9,43.44,Рівенська
38717,2017,48.0,0.109,268.56,44.49,42.46,43.47,Рівенська
38718,2017,49.0,0.103,267.62,45.87,39.11,42.49,Рівенська
38719,2017,50.0,0.098,266.5,45.25,35.79,40.52,Рівенська
38720,2017,51.0,0.101,266.16,51.43,30.08,40.76,Рівенська
38721,2017,52.0,0.1,265.43,59.62,28.08,43.85,Рівенська
38722,2018,1.0,0.103,265.0,64.19,27.93,46.06,Рівенська
38723,2018,2.0,0.102,264.13,67.97,30.52,49.24,Рівенська
38724,2018,3.0,0.096,263.3,61.99,37.53,49.76,Рівенська
38725,2018,4.0,0.09,262.1,53.06,45.22,49.14,Рівенська
38726,2018,5.0,0.083,261.21,41.79,54.68,48.23,Рівенська
38727,2018,6.0,0.082,262.02,33.03,62.3,47.67,Рівенська
38728,2018,7.0,0.083,262.85,30.62,64.56,47.59,Рівенська
38729,2018,8.0,0.089,264.12,31.82,66.75,49.28,Рівенська
38730,2018,9.0,0.1,265.8,33.58,67.68,50.63,Рівенська
38731,2018,10.0,0.111,267.81,35.99,65.87,50.93,Рівенська
38732,2018,11.0,0.128,269.93,37.74,64.86,51.3,Рівенська
38733,2018,12.0,0.153,273.88,42.11,58.32,50.22,Рівенська
38734,2018,13.0,0.185,278.38,50.17,47.49,48.83,Рівенська
38735,2018,14.0,0.233,283.62,62.04,31.9,46.97,Рівенська
38736,2018,15.0,0.277,287.49,72.2,20.21,46.2,Рівенська
38737,2018,16.0,0.317,290.21,80.6,12.03,46.31,Рівенська
38738,2018,17.0,0.349,291.95,83.18,10.68,46.93,Рівенська
38739,2018,18.0,0.374,292.84,81.77,16.72,49.24,Рівенська
38740,2018,19.0,0.396,293.72,79.69,20.8,50.24,Рівенська
38741,2018,20.0,0.419,294.86,79.08,19.42,49.25,Рівенська
38742,2018,21.0,0.437,295.46,78.02,20.94,49.48,Рівенська
38743,2018,22.0,0.45,295.83,76.04,22.27,49.16,Рівенська
38744,2018,23.0,0.46,295.85,75.4,24.6,50.0,Рівенська
38745,2018,24.0,0.464,295.57,73.36,28.37,50.86,Рівенська
38746,2018,25.0,0.465,295.46,72.48,31.28,51.88,Рівенська
38747,2018,26.0,0.465,295.49,72.47,32.17,52.32,Рівенська
38748,2018,27.0,0.463,295.47,72.16,34.28,53.22,Рівенська
38749,2018,28.0,0.46,295.57,72.34,36.72,54.53,Рівенська
38750,2018,29.0,0.458,295.96,74.79,35.11,54.95,Рівенська
38751,2018,30.0,0.455,296.15,75.96,35.87,55.92,Рівенська
38752,2018,31.0,0.449,296.24,75.16,36.02,55.59,Рівенська
38753,2018,32.0,0.444,296.49,75.25,32.93,54.09,Рівенська
38754,2018,33.0,0.438,296.43,75.56,30.88,53.22,Рівенська
38755,2018,34.0,0.428,295.99,74.92,27.32,51.12,Рівенська
38756,2018,35.0,0.417,295.41,74.45,20.49,47.47,Рівенська
38757,2018,36.0,0.407,294.47,76.58,14.59,45.59,Рівенська
38758,2018,37.0,0.393,292.93,77.36,13.84,45.6,Рівенська
38759,2018,38.0,0.377,291.63,77.81,11.51,44.66,Рівенська
38760,2018,39.0,0.359,290.33,78.08,6.87,42.47,Рівенська
38761,2018,40.0,0.336,288.58,75.1,6.91,41.0,Рівенська
38762,2018,41.0,0.307,286.75,72.8,4.96,38.88,Рівенська
38763,2018,42.0,0.278,285.28,71.41,5.61,38.51,Рівенська
38764,2018,43.0,0.248,283.45,68.52,9.18,38.85,Рівенська
38765,2018,44.0,0.22,280.7,66.57,10.03,38.3,Рівенська
38766,2018,45.0,0.2,277.02,68.96,18.09,43.53,Рівенська
38767,2018,46.0,0.177,273.11,67.16,30.43,48.8,Рівенська
38768,2018,47.0,0.158,270.56,67.04,36.99,52.01,Рівенська
38769,2018,48.0,0.137,268.37,62.38,42.38,52.38,Рівенська
38770,2018,49.0,0.11,265.17,50.02,49.96,49.99,Рівенська
38771,2018,50.0,0.087,262.38,37.6,54.32,45.96,Рівенська
38772,2018,51.0,0.075,260.23,31.78,56.92,44.35,Рівенська
38773,2018,52.0,0.069,259.81,30.22,54.87,42.55,Рівенська
38774,2019,1.0,0.067,260.38,31.38,50.09,40.73,Рівенська
38775,2019,2.0,0.071,260.75,36.93,48.07,42.5,Рівенська
38776,2019,3.0,0.079,261.76,44.92,44.76,44.84,Рівенська
38777,2019,4.0,0.088,263.47,50.31,40.19,45.25,Рівенська
38778,2019,5.0,0.099,265.6,52.88,37.2,45.04,Рівенська
38779,2019,6.0,0.12,268.74,59.39,30.97,45.18,Рівенська
38780,2019,7.0,0.145,271.91,67.95,23.96,45.95,Рівенська
38781,2019,8.0,0.169,274.12,75.32,22.35,48.84,Рівенська
38782,2019,9.0,0.191,275.99,80.5,22.45,51.47,Рівенська
38783,2019,10.0,0.212,278.34,83.3,20.35,51.82,Рівенська
38784,2019,11.0,0.228,280.7,83.35,16.82,50.08,Рівенська
38785,2019,12.0,0.24,282.76,81.33,16.88,49.1,Рівенська
38786,2019,13.0,0.253,284.87,80.26,15.65,47.95,Рівенська
38787,2019,14.0,0.265,287.07,78.12,11.09,44.6,Рівенська
38788,2019,15.0,0.278,288.3,73.87,13.07,43.47,Рівенська
38789,2019,16.0,0.296,289.65,70.87,16.72,43.8,Рівенська
38790,2019,17.0,0.311,290.55,65.2,25.98,45.59,Рівенська
38791,2019,18.0,0.327,291.05,59.95,36.79,48.37,Рівенська
38792,2019,19.0,0.349,291.54,57.94,45.44,51.69,Рівенська
38793,2019,20.0,0.376,292.22,59.1,49.41,54.26,Рівенська
38794,2019,21.0,0.405,293.21,62.56,45.81,54.18,Рівенська
38795,2019,22.0,0.427,293.77,65.01,43.91,54.46,Рівенська
38796,2019,23.0,0.447,294.56,69.49,37.89,53.69,Рівенська
38797,2019,24.0,0.463,295.43,73.04,29.69,51.37,Рівенська
38798,2019,25.0,0.469,295.34,74.45,32.49,53.47,Рівенська
38799,2019,26.0,0.469,295.22,74.34,35.1,54.72,Рівенська
38800,2019,27.0,0.465,295.33,73.22,35.73,54.47,Рівенська
38801,2019,28.0,0.461,295.35,72.91,39.17,56.04,Рівенська
38802,2019,29.0,0.458,295.36,74.29,42.41,58.35,Рівенська
38803,2019,30.0,0.454,295.44,75.19,44.29,59.74,Рівенська
38804,2019,31.0,0.451,295.8,75.84,40.98,58.41,Рівенська
38805,2019,32.0,0.447,296.0,76.52,38.43,57.48,Рівенська
38806,2019,33.0,0.441,296.06,77.43,34.93,56.18,Рівенська
38807,2019,34.0,0.433,295.83,77.88,29.11,53.49,Рівенська
38808,2019,35.0,0.422,295.02,76.93,25.22,51.07,Рівенська
38809,2019,36.0,0.409,293.96,77.52,20.39,48.96,Рівенська
38810,2019,37.0,0.393,292.58,77.28,17.89,47.58,Рівенська
38811,2019,38.0,0.371,291.1,75.08,17.76,46.42,Рівенська
38812,2019,39.0,0.345,289.82,71.36,12.9,42.13,Рівенська
38813,2019,40.0,0.319,288.62,67.19,6.41,36.8,Рівенська
38814,2019,41.0,0.291,286.95,65.01,2.92,33.97,Рівенська
38815,2019,42.0,0.262,285.67,63.66,2.54,33.1,Рівенська
38816,2019,43.0,0.236,284.56,62.32,2.52,32.42,Рівенська
38817,2019,44.0,0.212,282.37,62.45,1.16,31.8,Рівенська
38818,2019,45.0,0.196,280.28,66.53,1.75,34.14,Рівенська
38819,2019,46.0,0.175,278.14,65.92,5.31,35.62,Рівенська
38820,2019,47.0,0.165,276.59,71.44,6.11,38.78,Рівенська
38821,2019,48.0,0.159,275.99,76.54,3.95,40.25,Рівенська
38822,2019,49.0,0.153,275.01,78.62,3.22,40.92,Рівенська
38823,2019,50.0,0.148,273.73,81.04,1.66,41.35,Рівенська
38824,2019,51.0,0.142,272.31,82.41,1.35,41.88,Рівенська
38825,2019,52.0,0.136,271.37,84.0,2.28,43.14,Рівенська
